date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-18,21,,0,,5.9021278,,,,,,6579550,59,59,1114775.92884817,,36220.29631268,,661.891125,,2136997.48244817,,,,
2018-03-19,13,,0,,465.07210294,,,,,,6579550,16,16,14147.37619906,,1470.70238207,,635.11150735,,23531.23811319,,,,
2018-03-20,18,,0,,30.81171669,,,,,,6579550,31,31,213540.51985488,,9668.38391307,,274.32192548,,299719.90130532,,,,
2018-03-21,16,,0,,233.23559025,,,,,,6579550,22,22,28209.88852077,,1328.80416772,,950.857466065,,29233.69168995,,,,
2018-03-22,21,,0,,67.09966581,,,,,,6579550,32,32,98056.37510538,,3203.56244337,,100.598575,,102513.99818783,,,,
2018-03-23,18,,1344564.75,,5.66442439,,,,,,7924114.75,26,26,1398926.740909049,,103909.28770663,,577.683,,2701641.480372319012345678,,,,
2018-03-24,17,,0,,17.8046862,,,,,,7924114.75,27,27,445057.815689061,,18810.94564206,,759.77215591,,507895.532335560987654322,,,,
2018-03-25,4,,0,,262.2203602,,,,,,7924114.75,3,3,30219.29625894,,20073.2337513,,30000.40499496,,60219.7012539,,,,
2018-03-26,6,,0,,866.79366804,,,,,,7924114.75,6,6,9141.869676889999,,1860.14494615,,1374,,11160.86967689,,,,
2018-03-27,5,,0,,1446.6025024,,,,,,7924114.75,4,4,5477.74163036,,1681.93540759,,1250,,6727.74163036,,,,
2018-03-28,10,,0,,1672.50900164,,,,,,7924114.75,11,11,4737.86074827,,741.56031055,,1058.337525,,8157.16341601,,,,
2018-03-29,20,,0,,149.30196327,,,,,,7924114.75,33,33,53074.41762087001,,2494.71163937,,822.810242,,82325.48409905,,,,
2018-03-30,22,,1550000,,5.96263002,,,,,,9474114.75,33,33,1588915.4158199101,,95350.62693071,,540.34075,,3146570.68871335,,,,
2018-03-31,16,,0,,56.26648318,,,,,,9474114.75,27,27,168379.36574419998,,6291.08565202,,548.674875,,169859.31260445,,,,
2018-04-01,10,,0,,690.45441639,,,,,,9474114.75,24,24,13721.564414789998,,741.84785185,,30,,17804.34844443,,,,
2018-04-02,12,,0,,616.78535736,,,,,,9474114.75,17,17,15360.472872590002,,1057.21609394,,498.75,,17972.67359692,,,,
2018-04-03,21,,0,,32.45020564,,,,,,9474114.75,89,89,291958.54275916,,3648.93426706,,919.92643315,,324755.14976818,,,,
2018-04-04,16,,100000,,84.11071598,,,,,,9574114.75,23,23,113827.52647603,,9624.21721747,,377.16358428,,221356.99600182,,,,
2018-04-05,16,,0,,228.21852798,,,,,,9574114.75,24,24,41951.52266866,,1810.36415683,,246.0462252,,43448.73976392,,,,
2018-04-06,13,,0,,180.53709735,,,,,,9574114.75,30,30,53031.28769944,,2187.72764994,,1586.608849085,,65631.82949828,,,,
2018-04-07,17,,0,,208.62982699,,,,,,9574114.75,54,54,45890.4409218,,1412.93516947,,778.58709088,,76298.49915151,,,,
2018-04-08,23,,0,,125.6420956,,,,,,9574114.75,61,61,76201.48887247001,,1798.94000404,,1015.36273779,,109735.34024615,,,,
2018-04-09,16,,0,,90.41994465,,,,,,9563114.75,35,34,105763.33337682001,,5832.29469057,,742.30259158,,198298.01947952,,,,
2018-04-10,15,,0,,72.60854592,,,,,,9563114.75,59,59,131707.8400269,,4103.14413096,,699,,242085.50372643,,,,
2018-04-11,17,,0,,213.1090771,,,,,,9563114.75,28,28,44874.272274110015,,1980.72533903,,865.2133303,,55460.30949288,,,,
2018-04-12,19,,0,,220.26584487,,,,,,9563114.75,27,27,43416.23984168,,2012.46511003,,496.606,,54336.55797076,,,,
2018-04-13,20,,0,,198.40628405,,,,,,9563114.75,28,28,48199.65655715,,2260.0031126,,239.09825,,63280.08715276,,,,
2018-04-14,21,,10000,,28.56086568,,,,,,9573114.75,22,22,335182.93380605,,16906.34237898,,304.49125,,371939.53233765,,,,
2018-04-15,18,,0,,49.72664806,,,,,,9573114.75,33,33,192514.78077319,,10700.98214483,,207.7259408,,353132.41077953,,,,
2018-04-16,15,,210000,,22.52905916,,,,,,9783114.75,17,17,434244.26567827,,26007.74463885,,10,,442131.65886053,,,,
2018-04-17,19,,0,,24.98575683,,,,,,9783114.75,25,25,391547.66518545995,,15718.85868246,,262,,392971.46706152,,,,
2018-04-18,24,,0,,97.13750479,,,,,,9783114.75,27,27,100714.08331332,,7459.93209728,,1000,,201418.16662664,,,,
2018-04-19,17,,0,,147.46570738,,,,,,9773114.75,21,20,66273.81323916,,6653.38132392,,384.803465165,,133067.62647832,,,,
2018-04-20,9,,0,,527.37752075,,,,,,9773114.75,18,18,18531.53455632,,2013.68161737,,494.76,,36246.26911264,,,,
2018-04-21,11,,0,,92.76835078,,,,,,9773114.75,11,11,105349.66578328,,11434.93387514,,4375.60684328,,125784.27262656,,,,
